Periode,Wilayah,Kode Wilayah,Kota/Kab,Kode Kota/Kab,Status Sekolah,Baik,Rusak Ringan,Rusak Sedang,Rusak Berat,Total Rusak,Jumlah
2022,PROV. SUMATERA BARAT,13,KAB. SIJUNJUNG,1303,Negeri,121,61,39,19,240,240
2022,PROV. SUMATERA BARAT,13,KAB. TANAH DATAR,1304,Negeri,134,97,47,30,308,308
2022,PROV. SUMATERA BARAT,13,KAB. TANAH DATAR,1304,Swasta,29,6,3,0,38,38
2022,PROV. SUMATERA BARAT,13,KAB. TANAH DATAR,1304,Negeri dan Swasta,163,103,50,30,346,346
2022,PROV. SUMATERA BARAT,13,KAB. PADANG PARIAMAN,1305,Swasta,28,13,6,3,50,50
2022,PROV. SUMATERA BARAT,13,KAB. PADANG PARIAMAN,1305,Negeri,182,115,64,39,400,400
2022,PROV. SUMATERA BARAT,13,KAB. PADANG PARIAMAN,1305,Negeri dan Swasta,210,128,70,42,450,450
2022,PROV. SUMATERA BARAT,13,KAB. AGAM,1306,Negeri,186,107,36,15,344,344
2022,PROV. SUMATERA BARAT,13,KAB. AGAM,1306,Swasta,36,15,6,2,59,59
2022,PROV. SUMATERA BARAT,13,KAB. AGAM,1306,Negeri dan Swasta,222,122,42,17,403,403
2022,PROV. SUMATERA BARAT,13,KAB. LIMA PULUH KOTA,1307,Swasta,23,3,1,1,28,28
2022,PROV. SUMATERA BARAT,13,KAB. LIMA PULUH KOTA,1307,Negeri dan Swasta,182,120,52,28,382,382
2022,PROV. SUMATERA BARAT,13,KAB. LIMA PULUH KOTA,1307,Negeri,159,117,51,27,354,354
2022,PROV. SUMATERA BARAT,13,KAB. PASAMAN,1308,Negeri dan Swasta,115,65,38,33,251,251
2022,PROV. SUMATERA BARAT,13,KAB. PASAMAN,1308,Swasta,9,3,1,0,13,13
2022,PROV. SUMATERA BARAT,13,KAB. PASAMAN,1308,Negeri,106,62,37,33,238,238
2022,PROV. SUMATERA BARAT,13,KAB. KEPULAUAN MENTAWAI,1309,Swasta,11,5,1,2,19,19
2022,PROV. SUMATERA BARAT,13,KAB. KEPULAUAN MENTAWAI,1309,Negeri,61,35,19,16,131,131
2022,PROV. SUMATERA BARAT,13,KAB. KEPULAUAN MENTAWAI,1309,Negeri dan Swasta,72,40,20,18,150,150
2022,PROV. SUMATERA BARAT,13,KAB. DHARMASRAYA,1310,Negeri dan Swasta,109,57,38,18,222,222
2022,PROV. SUMATERA BARAT,13,KAB. DHARMASRAYA,1310,Negeri,95,50,37,16,198,198
2022,PROV. SUMATERA BARAT,13,KAB. DHARMASRAYA,1310,Swasta,14,7,1,2,24,24
2022,PROV. SUMATERA BARAT,13,KAB. SOLOK SELATAN,1311,Negeri dan Swasta,69,48,47,14,178,178
2022,PROV. SUMATERA BARAT,13,KAB. SOLOK SELATAN,1311,Negeri,57,47,44,12,160,160
2022,PROV. SUMATERA BARAT,13,KAB. SOLOK SELATAN,1311,Swasta,12,1,3,2,18,18
2022,PROV. SUMATERA BARAT,13,KAB. PASAMAN BARAT,1312,Swasta,32,10,7,5,54,54
2022,PROV. SUMATERA BARAT,13,KAB. PASAMAN BARAT,1312,Negeri dan Swasta,164,105,53,23,345,345
2022,PROV. SUMATERA BARAT,13,KAB. PASAMAN BARAT,1312,Negeri,132,95,46,18,291,291
2022,PROV. SUMATERA BARAT,13,KOTA PADANG,1371,Negeri dan Swasta,462,134,52,22,670,670
2022,PROV. SUMATERA BARAT,13,KOTA PADANG,1371,Swasta,225,43,9,4,281,281
2022,PROV. SUMATERA BARAT,13,KOTA PADANG,1371,Negeri,237,91,43,18,389,389
2022,PROV. SUMATERA BARAT,13,KOTA SOLOK,1372,Negeri dan Swasta,41,17,18,1,77,77
2022,PROV. SUMATERA BARAT,13,KOTA SOLOK,1372,Negeri,26,11,17,0,54,54
2022,PROV. SUMATERA BARAT,13,KOTA SOLOK,1372,Swasta,15,6,1,1,23,23
2022,PROV. SUMATERA BARAT,13,KOTA SAWAHLUNTO,1373,Negeri,40,11,18,5,74,74
2022,PROV. SUMATERA BARAT,13,KOTA SAWAHLUNTO,1373,Negeri dan Swasta,49,11,21,6,87,87
2022,PROV. SUMATERA BARAT,13,KOTA SAWAHLUNTO,1373,Swasta,9,0,3,1,13,13
2022,PROV. SUMATERA BARAT,13,KOTA PADANG PANJANG,1374,Negeri dan Swasta,31,14,14,11,70,70
2022,PROV. SUMATERA BARAT,13,KOTA PADANG PANJANG,1374,Negeri,19,9,11,7,46,46
2022,PROV. SUMATERA BARAT,13,KOTA PADANG PANJANG,1374,Swasta,12,5,3,4,24,24
2022,PROV. SUMATERA BARAT,13,KOTA BUKITTINGGI,1375,Negeri,39,17,3,7,66,66
2022,PROV. SUMATERA BARAT,13,KOTA BUKITTINGGI,1375,Negeri dan Swasta,83,32,5,7,127,127
2022,PROV. SUMATERA BARAT,13,KOTA BUKITTINGGI,1375,Swasta,44,15,2,0,61,61
2022,PROV. SUMATERA BARAT,13,KOTA PAYAKUMBUH,1376,Swasta,28,13,4,5,50,50
2022,PROV. SUMATERA BARAT,13,KOTA PAYAKUMBUH,1376,Negeri,48,21,11,6,86,86
2022,PROV. SUMATERA BARAT,13,KOTA PAYAKUMBUH,1376,Negeri dan Swasta,76,34,15,11,136,136
2022,PROV. SUMATERA BARAT,13,KOTA PARIAMAN,1377,Negeri dan Swasta,73,26,15,12,126,126
2022,PROV. SUMATERA BARAT,13,KOTA PARIAMAN,1377,Negeri,49,21,13,11,94,94
2022,PROV. SUMATERA BARAT,13,KOTA PARIAMAN,1377,Swasta,24,5,2,1,32,32
2022,PROV. RIAU,14,KAB. KAMPAR,1401,Negeri,236,115,81,27,459,459
2022,PROV. RIAU,14,KAB. KAMPAR,1401,Swasta,75,23,4,0,102,102
2022,PROV. RIAU,14,KAB. KAMPAR,1401,Negeri dan Swasta,311,138,85,27,561,561
2022,PROV. RIAU,14,KAB. INDRAGIRI HULU,1402,Swasta,36,6,4,1,47,47
2022,PROV. RIAU,14,KAB. INDRAGIRI HULU,1402,Negeri dan Swasta,162,73,25,32,292,292
2022,PROV. RIAU,14,KAB. INDRAGIRI HULU,1402,Negeri,126,67,21,31,245,245
2022,PROV. RIAU,14,KAB. BENGKALIS,1403,Swasta,73,18,8,3,102,102
2022,PROV. RIAU,14,KAB. BENGKALIS,1403,Negeri dan Swasta,258,111,73,48,490,490
2022,PROV. RIAU,14,KAB. BENGKALIS,1403,Negeri,185,93,65,45,388,388
2022,PROV. RIAU,14,KAB. INDRAGIRI HILIR,1404,Negeri,143,121,78,61,403,403
2022,PROV. RIAU,14,KAB. INDRAGIRI HILIR,1404,Swasta,52,18,9,8,87,87
2022,PROV. RIAU,14,KAB. INDRAGIRI HILIR,1404,Negeri dan Swasta,195,139,87,69,490,490
2022,PROV. RIAU,14,KAB. PELALAWAN,1405,Negeri dan Swasta,213,61,40,18,332,332
2022,PROV. RIAU,14,KAB. PELALAWAN,1405,Negeri,154,55,39,16,264,264
2022,PROV. RIAU,14,KAB. PELALAWAN,1405,Swasta,59,6,1,2,68,68
2022,PROV. RIAU,14,KAB. ROKAN HULU,1406,Negeri dan Swasta,183,67,60,28,338,338
2022,PROV. RIAU,14,KAB. ROKAN HULU,1406,Negeri,135,59,53,24,271,271
2022,PROV. RIAU,14,KAB. ROKAN HULU,1406,Swasta,48,8,7,4,67,67
2022,PROV. RIAU,14,KAB. ROKAN HILIR,1407,Swasta,66,33,19,12,130,130
2022,PROV. RIAU,14,KAB. ROKAN HILIR,1407,Negeri dan Swasta,177,79,41,26,323,323
2022,PROV. RIAU,14,KAB. ROKAN HILIR,1407,Negeri,111,46,22,14,193,193
2022,PROV. RIAU,14,KAB. SIAK,1408,Negeri,153,56,39,16,264,264
2022,PROV. RIAU,14,KAB. SIAK,1408,Swasta,50,16,4,2,72,72
2022,PROV. RIAU,14,KAB. SIAK,1408,Negeri dan Swasta,203,72,43,18,336,336
2022,PROV. RIAU,14,KAB. KUANTAN SINGINGI,1409,Swasta,17,4,0,0,21,21
2022,PROV. RIAU,14,KAB. KUANTAN SINGINGI,1409,Negeri,181,83,25,13,302,302
2022,PROV. RIAU,14,KAB. KUANTAN SINGINGI,1409,Negeri dan Swasta,198,87,25,13,323,323
2022,PROV. RIAU,14,KAB. KEPULAUAN MERANTI,1410,Swasta,22,6,2,0,30,30
2022,PROV. RIAU,14,KAB. KEPULAUAN MERANTI,1410,Negeri dan Swasta,98,48,45,12,203,203
2022,PROV. RIAU,14,KAB. KEPULAUAN MERANTI,1410,Negeri,76,42,43,12,173,173
2022,PROV. RIAU,14,KOTA PEKANBARU,1471,Negeri,111,54,18,10,193,193
2022,PROV. RIAU,14,KOTA PEKANBARU,1471,Negeri dan Swasta,331,95,26,12,464,464
2022,PROV. RIAU,14,KOTA PEKANBARU,1471,Swasta,220,41,8,2,271,271
2022,PROV. RIAU,14,KOTA DUMAI,1472,Swasta,47,9,3,6,65,65
2022,PROV. RIAU,14,KOTA DUMAI,1472,Negeri,57,40,28,12,137,137
2022,PROV. RIAU,14,KOTA DUMAI,1472,Negeri dan Swasta,104,49,31,18,202,202
2022,PROV. JAMBI,15,KAB. KERINCI,1501,Swasta,37,25,4,2,68,68
2022,PROV. JAMBI,15,KAB. KERINCI,1501,Negeri dan Swasta,134,127,65,29,355,355
2022,PROV. JAMBI,15,KAB. KERINCI,1501,Negeri,97,102,61,27,287,287
2022,PROV. JAMBI,15,KAB. MERANGIN,1502,Negeri dan Swasta,104,130,59,26,319,319
2022,PROV. JAMBI,15,KAB. MERANGIN,1502,Negeri,96,125,57,24,302,302
2022,PROV. JAMBI,15,KAB. MERANGIN,1502,Swasta,8,5,2,2,17,17
2022,PROV. JAMBI,15,KAB. SAROLANGUN,1503,Negeri dan Swasta,109,90,92,10,301,301
2022,PROV. JAMBI,15,KAB. SAROLANGUN,1503,Negeri,91,72,77,9,249,249
2022,PROV. JAMBI,15,KAB. SAROLANGUN,1503,Swasta,18,18,15,1,52,52
2022,PROV. JAMBI,15,KAB. BATANGHARI,1504,Negeri dan Swasta,143,79,41,7,270,270
2022,PROV. JAMBI,15,KAB. BATANGHARI,1504,Negeri,118,74,39,7,238,238
2022,PROV. JAMBI,15,KAB. BATANGHARI,1504,Swasta,25,5,2,0,32,32
2022,PROV. JAMBI,15,KAB. MUARO JAMBI,1505,Negeri,113,82,63,73,331,331
2022,PROV. JAMBI,15,KAB. MUARO JAMBI,1505,Swasta,13,11,8,1,33,33
2022,PROV. JAMBI,15,KAB. MUARO JAMBI,1505,Negeri dan Swasta,126,93,71,74,364,364
2022,PROV. JAMBI,15,KAB. TANJUNG JABUNG BARAT,1506,Negeri,96,36,21,19,172,172
2022,PROV. JAMBI,15,KAB. TANJUNG JABUNG BARAT,1506,Swasta,29,9,0,1,39,39
2022,PROV. JAMBI,15,KAB. TANJUNG JABUNG BARAT,1506,Negeri dan Swasta,125,45,21,20,211,211
2022,PROV. JAMBI,15,KAB. TANJUNG JABUNG TIMUR,1507,Negeri dan Swasta,98,58,30,23,209,209
2022,PROV. JAMBI,15,KAB. TANJUNG JABUNG TIMUR,1507,Negeri,96,56,30,23,205,205
2022,PROV. JAMBI,15,KAB. TANJUNG JABUNG TIMUR,1507,Swasta,2,2,0,0,4,4
2022,PROV. JAMBI,15,KAB. BUNGO,1508,Negeri dan Swasta,156,97,40,20,313,313
2022,PROV. JAMBI,15,KAB. BUNGO,1508,Swasta,20,9,1,2,32,32
2022,PROV. JAMBI,15,KAB. BUNGO,1508,Negeri,136,88,39,18,281,281
2022,PROV. JAMBI,15,KAB. TEBO,1509,Negeri dan Swasta,138,92,51,39,320,320
2022,PROV. JAMBI,15,KAB. TEBO,1509,Negeri,125,84,46,39,294,294
2022,PROV. JAMBI,15,KAB. TEBO,1509,Swasta,13,8,5,0,26,26
2022,PROV. JAMBI,15,KOTA JAMBI,1571,Negeri,102,37,48,23,210,210
2022,PROV. JAMBI,15,KOTA JAMBI,1571,Negeri dan Swasta,254,82,53,25,414,414
2022,PROV. JAMBI,15,KOTA JAMBI,1571,Swasta,152,45,5,2,204,204
2022,PROV. JAMBI,15,KOTA SUNGAI PENUH,1572,Swasta,16,10,0,0,26,26
2022,PROV. JAMBI,15,KOTA SUNGAI PENUH,1572,Negeri,30,20,22,18,90,90
2022,PROV. JAMBI,15,KOTA SUNGAI PENUH,1572,Negeri dan Swasta,46,30,22,18,116,116
2022,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ULU,1601,Negeri,121,71,36,22,250,250
2022,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ULU,1601,Negeri dan Swasta,153,96,39,23,311,311
2022,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ULU,1601,Swasta,32,25,3,1,61,61
2022,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ILIR,1602,Negeri,210,162,83,41,496,496
2022,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ILIR,1602,Swasta,26,21,12,3,62,62
2022,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ILIR,1602,Negeri dan Swasta,236,183,95,44,558,558
2022,PROV. SUMATERA SELATAN,16,KAB. MUARA ENIM,1603,Negeri dan Swasta,282,113,62,33,490,490
2022,PROV. SUMATERA SELATAN,16,KAB. MUARA ENIM,1603,Negeri,235,105,59,31,430,430
2022,PROV. SUMATERA SELATAN,16,KAB. MUARA ENIM,1603,Swasta,47,8,3,2,60,60
2022,PROV. SUMATERA SELATAN,16,KAB. LAHAT,1604,Negeri dan Swasta,168,110,75,33,386,386
2022,PROV. SUMATERA SELATAN,16,KAB. LAHAT,1604,Negeri,141,102,69,31,343,343
2022,PROV. SUMATERA SELATAN,16,KAB. LAHAT,1604,Swasta,27,8,6,2,43,43
2022,PROV. SUMATERA SELATAN,16,KAB. MUSI RAWAS,1605,Negeri,162,98,71,39,370,370
2022,PROV. SUMATERA SELATAN,16,KAB. MUSI RAWAS,1605,Negeri dan Swasta,189,102,76,40,407,407
2022,PROV. SUMATERA SELATAN,16,KAB. MUSI RAWAS,1605,Swasta,27,4,5,1,37,37
2022,PROV. SUMATERA SELATAN,16,KAB. MUSI BANYUASIN,1606,Swasta,52,32,7,10,101,101
2022,PROV. SUMATERA SELATAN,16,KAB. MUSI BANYUASIN,1606,Negeri,335,117,61,24,537,537
2022,PROV. SUMATERA SELATAN,16,KAB. MUSI BANYUASIN,1606,Negeri dan Swasta,387,149,68,34,638,638
2022,PROV. SUMATERA SELATAN,16,KAB. BANYUASIN,1607,Swasta,51,36,8,5,100,100
2022,PROV. SUMATERA SELATAN,16,KAB. BANYUASIN,1607,Negeri,169,193,77,25,464,464
2022,PROV. SUMATERA SELATAN,16,KAB. BANYUASIN,1607,Negeri dan Swasta,220,229,85,30,564,564
2022,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ULU TIMUR,1608,Swasta,50,30,11,4,95,95
2022,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ULU TIMUR,1608,Negeri dan Swasta,218,131,101,17,467,467
2022,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ULU TIMUR,1608,Negeri,168,101,90,13,372,372
2022,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ULU SELATAN,1609,Negeri dan Swasta,137,61,48,22,268,268
2022,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ULU SELATAN,1609,Swasta,20,2,4,1,27,27
2022,PROV. SUMATERA SELATAN,16,KAB. OGAN KOMERING ULU SELATAN,1609,Negeri,117,59,44,21,241,241
2022,PROV. SUMATERA SELATAN,16,KAB. OGAN ILIR,1610,Swasta,30,8,6,2,46,46
2022,PROV. SUMATERA SELATAN,16,KAB. OGAN ILIR,1610,Negeri dan Swasta,157,82,58,30,327,327
2022,PROV. SUMATERA SELATAN,16,KAB. OGAN ILIR,1610,Negeri,127,74,52,28,281,281
2022,PROV. SUMATERA SELATAN,16,KAB. EMPAT LAWANG,1611,Swasta,3,5,1,0,9,9
2022,PROV. SUMATERA SELATAN,16,KAB. EMPAT LAWANG,1611,Negeri dan Swasta,97,37,52,3,189,189
2022,PROV. SUMATERA SELATAN,16,KAB. EMPAT LAWANG,1611,Negeri,94,32,51,3,180,180
2022,PROV. SUMATERA SELATAN,16,KAB. PENUKAL ABAB LEMATANG ILIR,1612,Negeri dan Swasta,90,52,11,9,162,162
2022,PROV. SUMATERA SELATAN,16,KAB. PENUKAL ABAB LEMATANG ILIR,1612,Swasta,13,8,2,4,27,27
2022,PROV. SUMATERA SELATAN,16,KAB. PENUKAL ABAB LEMATANG ILIR,1612,Negeri,77,44,9,5,135,135
2022,PROV. SUMATERA SELATAN,16,KAB. MUSI RAWAS UTARA,1613,Negeri dan Swasta,72,44,35,18,169,169
2022,PROV. SUMATERA SELATAN,16,KAB. MUSI RAWAS UTARA,1613,Swasta,2,0,1,1,4,4
2022,PROV. SUMATERA SELATAN,16,KAB. MUSI RAWAS UTARA,1613,Negeri,70,44,34,17,165,165
2022,PROV. SUMATERA SELATAN,16,KOTA PALEMBANG,1671,Swasta,379,125,48,20,572,572
2022,PROV. SUMATERA SELATAN,16,KOTA PALEMBANG,1671,Negeri dan Swasta,506,182,118,85,891,891
2022,PROV. SUMATERA SELATAN,16,KOTA PALEMBANG,1671,Negeri,127,57,70,65,319,319
2022,PROV. SUMATERA SELATAN,16,KOTA PAGAR ALAM,1672,Negeri dan Swasta,63,22,17,12,114,114
2022,PROV. SUMATERA SELATAN,16,KOTA PAGAR ALAM,1672,Negeri,34,19,13,12,78,78
2022,PROV. SUMATERA SELATAN,16,KOTA PAGAR ALAM,1672,Swasta,29,3,4,0,36,36
2022,PROV. SUMATERA SELATAN,16,KOTA LUBUK LINGGAU,1673,Swasta,50,14,7,0,71,71
2022,PROV. SUMATERA SELATAN,16,KOTA LUBUK LINGGAU,1673,Negeri,71,23,10,12,116,116
2022,PROV. SUMATERA SELATAN,16,KOTA LUBUK LINGGAU,1673,Negeri dan Swasta,121,37,17,12,187,187
2022,PROV. SUMATERA SELATAN,16,KOTA PRABUMULIH,1674,Negeri dan Swasta,100,30,13,14,157,157
2022,PROV. SUMATERA SELATAN,16,KOTA PRABUMULIH,1674,Negeri,65,17,10,11,103,103
2022,PROV. SUMATERA SELATAN,16,KOTA PRABUMULIH,1674,Swasta,35,13,3,3,54,54
2022,PROV. BENGKULU,17,KAB. BENGKULU SELATAN,1701,Negeri,62,39,64,3,168,168
2022,PROV. BENGKULU,17,KAB. BENGKULU SELATAN,1701,Swasta,10,5,3,1,19,19
2022,PROV. BENGKULU,17,KAB. BENGKULU SELATAN,1701,Negeri dan Swasta,72,44,67,4,187,187
2022,PROV. BENGKULU,17,KAB. REJANG LEBONG,1702,Swasta,24,8,5,1,38,38
2022,PROV. BENGKULU,17,KAB. REJANG LEBONG,1702,Negeri,62,71,55,18,206,206
2022,PROV. BENGKULU,17,KAB. REJANG LEBONG,1702,Negeri dan Swasta,86,79,60,19,244,244
2022,PROV. BENGKULU,17,KAB. BENGKULU UTARA,1703,Negeri,125,80,64,6,275,275
2022,PROV. BENGKULU,17,KAB. BENGKULU UTARA,1703,Negeri dan Swasta,135,85,66,7,293,293
2022,PROV. BENGKULU,17,KAB. BENGKULU UTARA,1703,Swasta,10,5,2,1,18,18
2022,PROV. BENGKULU,17,KAB. KAUR,1704,Negeri dan Swasta,74,56,40,13,183,183
2022,PROV. BENGKULU,17,KAB. KAUR,1704,Negeri,67,46,39,13,165,165
2022,PROV. BENGKULU,17,KAB. KAUR,1704,Swasta,7,10,1,0,18,18
2022,PROV. BENGKULU,17,KAB. SELUMA,1705,Swasta,6,1,2,0,9,9
2022,PROV. BENGKULU,17,KAB. SELUMA,1705,Negeri,80,66,42,22,210,210
2022,PROV. BENGKULU,17,KAB. SELUMA,1705,Negeri dan Swasta,86,67,44,22,219,219
2022,PROV. BENGKULU,17,KAB. MUKOMUKO,1706,Swasta,8,9,0,2,19,19
2022,PROV. BENGKULU,17,KAB. MUKOMUKO,1706,Negeri,101,57,32,14,204,204
2022,PROV. BENGKULU,17,KAB. MUKOMUKO,1706,Negeri dan Swasta,109,66,32,16,223,223
2022,PROV. BENGKULU,17,KAB. LEBONG,1707,Swasta,8,1,0,1,10,10
2022,PROV. BENGKULU,17,KAB. LEBONG,1707,Negeri,42,33,27,18,120,120
2022,PROV. BENGKULU,17,KAB. LEBONG,1707,Negeri dan Swasta,50,34,27,19,130,130
2022,PROV. BENGKULU,17,KAB. KEPAHIANG,1708,Negeri,74,46,23,14,157,157
2022,PROV. BENGKULU,17,KAB. KEPAHIANG,1708,Swasta,10,4,3,0,17,17
2022,PROV. BENGKULU,17,KAB. KEPAHIANG,1708,Negeri dan Swasta,84,50,26,14,174,174
2022,PROV. BENGKULU,17,KAB. BENGKULU TENGAH,1709,Swasta,7,2,0,1,10,10
2022,PROV. BENGKULU,17,KAB. BENGKULU TENGAH,1709,Negeri dan Swasta,61,38,46,12,157,157
2022,PROV. BENGKULU,17,KAB. BENGKULU TENGAH,1709,Negeri,54,36,46,11,147,147
2022,PROV. BENGKULU,17,KOTA BENGKULU,1771,Negeri dan Swasta,172,83,32,13,300,300
2022,PROV. BENGKULU,17,KOTA BENGKULU,1771,Swasta,99,42,17,3,161,161
2022,PROV. BENGKULU,17,KOTA BENGKULU,1771,Negeri,73,41,15,10,139,139
2022,PROV. LAMPUNG,18,KAB. LAMPUNG SELATAN,1801,Negeri dan Swasta,289,133,84,103,609,609
2022,PROV. LAMPUNG,18,KAB. LAMPUNG SELATAN,1801,Negeri,192,92,53,90,427,427
2022,PROV. LAMPUNG,18,KAB. LAMPUNG SELATAN,1801,Swasta,97,41,31,13,182,182
2022,PROV. LAMPUNG,18,KAB. LAMPUNG TENGAH,1802,Negeri dan Swasta,362,243,138,52,795,795
2022,PROV. LAMPUNG,18,KAB. LAMPUNG TENGAH,1802,Negeri,225,166,108,38,537,537
2022,PROV. LAMPUNG,18,KAB. LAMPUNG TENGAH,1802,Swasta,137,77,30,14,258,258
2022,PROV. LAMPUNG,18,KAB. LAMPUNG UTARA,1803,Swasta,61,23,13,5,102,102
2022,PROV. LAMPUNG,18,KAB. LAMPUNG UTARA,1803,Negeri dan Swasta,185,111,97,75,468,468
2022,PROV. LAMPUNG,18,KAB. LAMPUNG UTARA,1803,Negeri,124,88,84,70,366,366
2022,PROV. LAMPUNG,18,KAB. LAMPUNG BARAT,1804,Swasta,10,8,9,6,33,33
2022,PROV. LAMPUNG,18,KAB. LAMPUNG BARAT,1804,Negeri dan Swasta,92,84,60,48,284,284
2022,PROV. LAMPUNG,18,KAB. LAMPUNG BARAT,1804,Negeri,82,76,51,42,251,251
2022,PROV. LAMPUNG,18,KAB. TULANG BAWANG,1805,Swasta,39,17,9,2,67,67
2022,PROV. LAMPUNG,18,KAB. TULANG BAWANG,1805,Negeri dan Swasta,120,76,41,20,257,257
2022,PROV. LAMPUNG,18,KAB. TULANG BAWANG,1805,Negeri,81,59,32,18,190,190
2022,PROV. LAMPUNG,18,KAB. TANGGAMUS,1806,Negeri dan Swasta,179,118,79,18,394,394
2022,PROV. LAMPUNG,18,KAB. TANGGAMUS,1806,Swasta,24,12,11,4,51,51
2022,PROV. LAMPUNG,18,KAB. TANGGAMUS,1806,Negeri,155,106,68,14,343,343
2022,PROV. LAMPUNG,18,KAB. LAMPUNG TIMUR,1807,Negeri dan Swasta,317,202,116,61,696,696
2022,PROV. LAMPUNG,18,KAB. LAMPUNG TIMUR,1807,Swasta,125,57,33,16,231,231
2022,PROV. LAMPUNG,18,KAB. LAMPUNG TIMUR,1807,Negeri,192,145,83,45,465,465
2022,PROV. LAMPUNG,18,KAB. WAY KANAN,1808,Negeri,121,110,91,75,397,397
2022,PROV. LAMPUNG,18,KAB. WAY KANAN,1808,Negeri dan Swasta,145,127,99,79,450,450
2022,PROV. LAMPUNG,18,KAB. WAY KANAN,1808,Swasta,24,17,8,4,53,53
2022,PROV. LAMPUNG,18,KAB. PESAWARAN,1809,Negeri,108,96,90,23,317,317
2022,PROV. LAMPUNG,18,KAB. PESAWARAN,1809,Negeri dan Swasta,135,118,96,25,374,374
2022,PROV. LAMPUNG,18,KAB. PESAWARAN,1809,Swasta,27,22,6,2,57,57
2022,PROV. LAMPUNG,18,KAB. PRINGSEWU,1810,Negeri,148,62,48,8,266,266
2022,PROV. LAMPUNG,18,KAB. PRINGSEWU,1810,Negeri dan Swasta,211,80,55,10,356,356
2022,PROV. LAMPUNG,18,KAB. PRINGSEWU,1810,Swasta,63,18,7,2,90,90
2022,PROV. LAMPUNG,18,KAB. MESUJI,1811,Negeri dan Swasta,71,67,61,25,224,224
2022,PROV. LAMPUNG,18,KAB. MESUJI,1811,Negeri,59,53,55,23,190,190
2022,PROV. LAMPUNG,18,KAB. MESUJI,1811,Swasta,12,14,6,2,34,34
2022,PROV. LAMPUNG,18,KAB. TULANG BAWANG BARAT,1812,Negeri,82,64,51,15,212,212
2022,PROV. LAMPUNG,18,KAB. TULANG BAWANG BARAT,1812,Swasta,17,9,11,1,38,38
2022,PROV. LAMPUNG,18,KAB. TULANG BAWANG BARAT,1812,Negeri dan Swasta,99,73,62,16,250,250
2022,PROV. LAMPUNG,18,KAB. PESISIR BARAT,1813,Negeri,26,30,38,35,129,129
2022,PROV. LAMPUNG,18,KAB. PESISIR BARAT,1813,Negeri dan Swasta,28,35,43,36,142,142
2022,PROV. LAMPUNG,18,KAB. PESISIR BARAT,1813,Swasta,2,5,5,1,13,13
2022,PROV. LAMPUNG,18,KOTA BANDAR LAMPUNG,1871,Negeri,137,55,21,16,229,229
2022,PROV. LAMPUNG,18,KOTA BANDAR LAMPUNG,1871,Swasta,296,61,13,9,379,379
2022,PROV. LAMPUNG,18,KOTA BANDAR LAMPUNG,1871,Negeri dan Swasta,433,116,34,25,608,608
2022,PROV. LAMPUNG,18,KOTA METRO,1872,Negeri,38,20,19,1,78,78
2022,PROV. LAMPUNG,18,KOTA METRO,1872,Negeri dan Swasta,102,40,28,1,171,171
2022,PROV. LAMPUNG,18,KOTA METRO,1872,Swasta,64,20,9,0,93,93
2022,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA,1901,Negeri dan Swasta,156,53,35,27,271,271
2022,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA,1901,Swasta,44,4,3,0,51,51
2022,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA,1901,Negeri,112,49,32,27,220,220
2022,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BELITUNG,1902,Swasta,16,4,0,0,20,20
2022,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BELITUNG,1902,Negeri dan Swasta,86,35,27,22,170,170
2022,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BELITUNG,1902,Negeri,70,31,27,22,150,150
2022,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA SELATAN,1903,Negeri,78,24,20,17,139,139
2022,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA SELATAN,1903,Negeri dan Swasta,89,26,20,17,152,152
2022,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA SELATAN,1903,Swasta,11,2,0,0,13,13
2022,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA TENGAH,1904,Swasta,20,5,2,0,27,27
2022,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA TENGAH,1904,Negeri,65,40,19,5,129,129
2022,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA TENGAH,1904,Negeri dan Swasta,85,45,21,5,156,156
2022,PROV. KEPULAUAN BANGKA BELITUNG,19,KAB. BANGKA BARAT,1905,Swasta,20,5,1,2,28,28
